,ID,REVENUE
0,000DTPC747,80.0
1,000EFUI271,40.33380821917808
2,000ELOE240,80.01
3,000GTIY258,77.05
4,000PDZG668,18.385276595744685
5,000QEVH452,64.49339207048459
6,000SDWN043,44.77064220183486
7,000TOJT688,121.04679452054796
8,000UQTO352,80.01
9,000ZBDO909,120.986301369863
10,001AVSB880,120.986301369863
11,001DJNA725,79.99
12,001GBJC687,121.10728767123288
13,001GUVF664,64.94471502590673
14,001JDME989,73.5678391959799
15,001PIBK965,57.84
16,001PKYB529,53.72093023255813
17,001RBOC950,95.1248275862069
18,001SIVU071,131.1340273972603
19,001TTLN903,42.87857142857143
20,001UYQB422,40.32876712328767
21,001WKVX393,75.82300000000001
22,001WZZE262,40.32876712328767
23,001XDRM026,20.0
24,002AOWO547,46.61837579617834
25,002CNQR282,121.04679452054796
26,002CUYF788,120.986301369863
27,002EXCW867,121.04679452054796
28,002FIHW100,43.24741935483871
29,002GOMV479,40.32876712328767
30,002JYSZ401,120.986301369863
31,002KPEI614,20.0
32,002MCDO278,129.26395759717315
33,002NKQR179,71.23160194174756
34,002PPXS156,71.65178294573644
35,002PXRI930,40.32876712328767
36,002QROR117,79.97
37,002QTOP811,60.0
38,002SOIZ089,11.377251184834122
39,003AEKA966,40.32876712328767
40,003ANID263,120.92580821917808
41,003GPNN238,53.03684782608696
42,003JAJC959,80.04
43,003JXTS440,40.32876712328767
44,003KGDD155,40.31868493150685
45,003LTEX955,40.32372602739726
46,003NRLM550,120.986301369863
47,003TEQR186,42.124926108374375
48,003XKHS955,123.93886153846157
49,003YZJM392,108.24
50,003ZHRQ771,122.91
51,004AMJN950,120.06
52,004BTTQ071,120.92580821917808
53,004GNEP305,40.32876712328767
54,004ILUO342,40.32372602739726
55,004JVWK677,120.92580821917808
56,004KQJC323,121.04679452054796
57,004PAMY118,80.01
58,004PMLD524,122.52244019138756
59,004POHC309,60.0
60,004SFGA279,137.67306451612902
61,004TECZ734,40.33380821917808
62,004UOHX798,80.01
63,004XMMN681,131.0744951140065
64,005BCIQ004,132.43421052631578
65,005CKJF445,122.0
66,005CVMO725,75.84544041450776
67,005IKHP676,31.92
68,005ITHJ033,19.99
69,005IZSJ697,112.92596491228069
70,005JAMG408,120.986301369863
71,005LMLD320,123.8149846153846
72,005MQWT219,225.9006569343066
73,005PUYF561,130.3564077669903
74,005PXUP242,39.98
75,005QWTZ542,119.94
76,005RCWZ068,133.427004048583
77,005TQVA378,121.04679452054796
78,005TXTH594,40.32372602739726
79,006BIGJ762,121.04679452054796
80,006CSAF205,40.0
81,006FKZP530,120.92580821917808
82,006GNTK163,120.86531506849316
83,006IDRX772,36.4819104477612
84,006RHZT505,122.645023923445
85,006WTSZ851,40.32372602739726
86,007DQLA070,40.32876712328767
87,007GCJV175,44.358090909090905
88,007HNUM396,128.93767605633803
89,007JGRB024,128.2362765957447
90,007JOPC871,140.0
91,007KYTZ045,125.6623282442748
92,007NELM107,40.32372602739726
93,007QFCY161,54.01538745387454
94,007QFVA399,202.38480446927372
95,007XAFB326,80.0
96,008DEJF778,70.06896551724138
97,008ENDY646,40.02
98,008ETUJ347,120.986301369863
99,008LORV934,120.986301369863
100,008NBCW660,40.32372602739726
101,008RBZM621,40.31868493150685
102,008RWKF805,131.0029589041096
103,009BNUY561,0.0
104,009BYWQ378,76.80065502183407
105,009HIOA323,40.32372602739726
106,009MCBT205,132.68882175226588
107,009MNVS084,42.55813953488372
108,009OAZT384,120.986301369863
109,009OWTK397,120.0
110,009PNHD703,40.0
111,009SDTY662,120.92580821917808
112,009WCWO485,20.0
113,009YWEP229,80.04
114,009ZZUD567,40.33380821917808
115,010ADQH166,71.19339055793992
116,010DWEH981,80.0
117,010FMTD776,5.079365079365076
118,010HPEQ987,121.04679452054796
119,010IITI122,39.98
120,010IUXU575,80.12
121,010KWCU194,61.25523012552301
122,010LGPV785,120.986301369863
123,010MJGC911,131.06849315068493
124,010OTFD477,80.0
125,010PKHU916,116.82356940509918
126,010SSVA945,132.8048514851485
127,010UGQJ077,128.03595
128,010UXXD311,120.0
129,010UZAZ742,97.87791780821917
130,010VECF139,40.32876712328767
131,010WSZH215,60.03
132,010XTJU142,40.33884931506849
133,011ABCI893,79.99
134,011ANYH850,60.77645161290323
135,011CQIW361,128.98678414096918
136,011DGAN495,135.55555555555554
137,011KFWT471,80.01
138,011LSEX181,18.37838297872341
139,011LXVA830,120.986301369863
140,011PNDQ451,80.01
141,011QAYX660,122.40802675585284
142,011RJQJ064,132.12788659793816
143,011TADD214,41.59090909090909
144,011WHSO110,40.60778280542986
145,011WNBL181,120.0
146,011YPPT247,120.92580821917808
147,011ZCGJ198,120.986301369863
148,012BVEM711,120.92580821917808
149,012BZSE813,123.710472972973
150,012COPQ802,120.986301369863
151,012EATX685,120.92580821917808
152,012EOCL372,98.48422818791947
153,012GHKT061,79.99
154,012GOPO394,120.06
155,012GYNX134,40.32372602739726
156,012JTXS726,120.92580821917808
157,012KUUP502,80.0
158,012QOKK113,193.59261992619923
159,012QPKE887,40.32876712328767
160,012ROSW222,100.0
161,012STHR868,40.0
162,012VORL281,80.04
163,013MUXZ573,35.20197260273972
164,013OGQF693,120.86531506849316
165,013QGID965,43.30020202020202
166,013QOEF984,126.93965299684542
167,013SJGK748,120.986301369863
168,013VHQH230,121.04679452054796
169,013WTOI330,100.0
170,014CMHT778,70.2421875
171,014DOWC205,93.35354838709677
172,014ESGL019,40.33380821917808
173,014EZXN555,77.8918085106383
174,014HDED385,40.32372602739726
175,014LSWK188,60.0
176,014LWTH723,121.04679452054796
177,014NKXD507,120.86531506849316
178,014XEPR381,40.32876712328767
179,015DQGV741,17.16914141414142
180,015EBAN782,123.1808256880734
181,015FOOP690,120.92580821917808
182,015JHHY812,19.99
183,015MDTG749,53.03684782608696
184,015NWAR843,120.92580821917808
185,015PWDY650,68.72380281690141
186,015SHKO155,121.10728767123288
187,015TINI387,120.86531506849316
188,015XJMZ129,60.0
189,015YDBL808,120.92580821917808
190,016CMYY649,19.98
191,016DJGC691,80.0
192,016DSUS372,120.986301369863
193,016EDKI066,130.77964285714285
194,016FXDT429,69.0479716981132
195,016GAJZ406,120.0
196,016LHTI895,120.986301369863
197,016LJYF537,47.497784810126575
198,016LXUI104,20.0
199,016OHSK771,79.99
200,016OYMJ988,131.13402739726027
201,016PARE178,123.2939393939394
202,016PJBD893,48.15789473684211
203,016UWSQ897,54.62686567164179
204,016XHQX010,80.01
205,016XKKN293,71.65
206,016XRMB711,40.32876712328767
207,016YHAR018,59.94
208,016YIWI121,121.04679452054796
209,016ZEND478,40.33380821917808
210,017FCHV079,130.32640949554894
211,017FTCG762,0.0
212,017IYEH485,134.98782287822877
213,017LBSF882,120.986301369863
214,017PPDQ608,80.0
215,017QJQY473,120.986301369863
216,017SOQL997,99.797583081571
217,017VRDH707,80.0
218,017WANR517,130.64892857142857
219,017XQNJ663,120.92580821917808
220,017ZIUW421,40.32876712328767
221,017ZUOQ892,40.02
222,018CLYH740,40.32876712328767
223,018CMLX700,120.986301369863
224,018ILID103,137.46478873239437
225,018JQWM859,130.11578680203047
226,018JYUQ162,121.04679452054796
227,018NOMD554,40.0
228,018OGLN087,85.76812834224599
229,018SYTG759,40.33884931506849
230,018TEQB415,121.04679452054796
231,018WPHQ081,40.32372602739726
232,019DEBX261,40.32876712328767
233,019EJNL218,131.13402739726027
234,019GAMZ891,46.32332278481013
235,019GZNM737,30.211287671232878
236,019HUZO580,131.37074585635358
237,019IZYK997,40.32372602739726
238,019KWEW913,79.99
239,019RMYF977,147.05065359477123
240,019TJNF293,120.986301369863
241,019WCFM523,44.89674846625767
242,019XAQV659,121.04679452054796
243,019XKSH906,121.04679452054796
244,019XLLK713,39.83402489626556
245,020LIWM012,120.92580821917808
246,020LLQN909,14.99
247,020MTYR398,49.65
248,020QGYI708,100.0
249,020TWZC657,40.32372602739726
250,020USXG483,120.92580821917808
251,020VLEL966,110.56219512195122
252,021BQNT823,95.90218068535825
253,021CLRG434,68.61594059405941
254,021CYYK192,79.99
255,021CZRU553,121.10728767123288
256,021HMTS617,133.6986301369863
257,021IKLM931,80.08
258,021LHHP368,120.0
259,021LSUI847,40.31868493150685
260,021MSTM422,120.92580821917808
261,021NYBY276,80.0
262,021OGPA308,100.0
263,021OJSG472,120.986301369863
264,021QHIP232,120.92580821917808
265,021SOMG129,129.87585798816568
266,021XWKH942,59.5270731707317
267,021YQHK510,120.92580821917808
268,021ZINA742,128.7443661971831
269,022AJRP140,121.16778082191782
270,022BDWY395,40.32876712328767
271,022DEEO879,123.11926605504588
272,022EUFS929,39.55307262569832
273,022GXME748,120.986301369863
274,022HBGW840,120.8048219178082
275,022HRQF479,120.986301369863
276,022IGZS622,40.32372602739726
277,022KRBF944,120.0
278,022LCFG185,125.66523605150216
279,022MTDU350,75.05815384615386
280,022ODOM133,400.21
281,022ORAK664,42.06370689655172
282,022TNQG939,19.98
283,022VSBY924,133.02436363636363
284,022WSQP330,124.0677966101695
285,022XZGJ976,126.57060518731988
286,023AEMD568,105.9025787965616
287,023CNYC765,120.92580821917808
288,023JACZ720,79.96
289,023JYNY103,90.3061917808219
290,023KSTZ127,80.0
291,023NBMO154,131.06849315068493
292,023OBAE790,131.00884297520662
293,023QWHV917,80.01
294,023QYNL524,40.32876712328767
295,023TUXH308,120.986301369863
296,023ZPCU442,78.11447811447812
297,024BTWL734,120.986301369863
298,024CDKX638,123.71830985915491
299,024COKF930,100.0
300,024EAID291,83.18419354838709
301,024OVKF458,131.06849315068493
302,024PZOR538,22.03897959183672
303,024QQRE334,119.88
304,024RHDD920,120.92580821917808
305,024URLQ304,44.526363636363634
306,024VVIC434,113.11698581560285
307,024XAZB966,76.25
308,024XEGX467,69.51
309,024XMTM051,4.237173913043478
310,025CGZS202,44.34094594594595
311,025GTYJ034,100.0
312,025ITFZ496,120.92580821917808
313,025IVWT679,71.07082191780822
314,025LFEI109,120.986301369863
315,025MEBN694,40.63967032967033
316,025RXMR903,119.94
317,025TQUE999,120.92580821917808
318,025UMCY722,43.419487179487184
319,025XILG335,26.571586715867163
320,025YMFI743,100.0
321,026DSWO376,152.21221052631577
322,026EMLC497,6.875
323,026IMJQ245,31.72525641025642
324,026JUGA498,305.1
325,026OHPD321,127.17704347826086
326,026OJXT664,136.3447340425532
327,026OZCH655,131.64528846153846
328,026PNDH746,120.92580821917808
329,026RJOR814,121.04679452054796
330,026SHHC102,80.0
331,026TCAF188,83.60128617363345
332,026TIBP449,40.0
333,026TMFB727,131.13402739726027
334,026WCBJ610,120.986301369863
335,026XKSR079,76.23093750000001
336,026XXER432,57.21
337,026YHQQ997,80.0
338,027FGUK196,59.97
339,027GTSJ413,131.06849315068493
340,027INHN718,44.63414634146341
341,027JSJR650,124.0057627118644
342,027LCKC969,60.03
343,027LKCD084,40.32876712328767
344,027QGJI157,40.32876712328767
345,027SHZU688,6.875
346,027UIEB629,92.75496855345912
347,027UYBT302,40.32372602739726
348,027WIAZ178,79.56
349,027WNFP029,120.92580821917808
350,027WRRG531,60.0
351,027XRPZ616,40.0
352,027XZAS168,40.32876712328767
353,027YLVV098,120.92580821917808
354,028BGKV321,40.33380821917808
355,028BZES179,121.04679452054798
356,028CDVH587,80.0
357,028JVFL091,131.13402739726027
358,028LQMU000,80.0
359,028MKPI360,79.98
360,028MQNF994,40.32876712328767
361,028OKYV684,51.6
362,028VRNT831,40.33884931506849
363,028YYJQ200,40.32372602739726
364,028ZHFX355,29.017711267605637
365,029AFLP481,48.31
366,029FQHZ498,40.31868493150685
367,029MONS807,64.28465384615384
368,029MWBW680,49.6
369,029OQQF991,120.986301369863
370,029PEPP791,52.66187050359712
371,029QTGK700,129.38864951768488
372,029TIYB373,120.06
373,029TJSG675,80.0
374,029UXLP759,120.986301369863
375,029WHZE211,148.04225806451615
376,029YYCK736,124.12983050847458
377,029ZDFO054,100.0
378,030AYOW415,59.97
379,030CQBR544,124.77272727272728
380,030CUNR849,80.01
381,030DYDJ141,40.32372602739726
382,030EFIE253,131.13402739726027
383,030GUCT701,138.62497297297296
384,030HJKU811,201.8857142857143
385,030HTEC414,40.32876712328767
386,030MFHW042,40.32372602739726
387,030PDMK353,2.5668449197860923
388,030PMCL177,41.59090909090909
389,030PNMS717,79.96
390,030RGUW544,120.95285714285716
391,030WRAI043,120.986301369863
392,030WXQS882,139.77859778597787
393,030XMNF798,60.0
394,030XPXV557,59.97
395,030YMJC402,128.92229074889866
396,031ABWA973,40.32876712328767
397,031BPCV774,79.99
398,031DDYY614,31.2379797979798
399,031EFKI010,125.19076923076923
400,031SBKW341,80.0
401,031SBNW862,80.0
402,031SKYW077,55.037593984962406
403,031UHYO005,40.33380821917808
404,031VIOS000,80.02
405,031XMQM855,61.52727272727273
406,031YKUM285,40.32876712328767
407,031ZGOE516,120.986301369863
408,031ZIAS479,40.32876712328767
409,032BKUP986,317.8215384615384
410,032CCVE272,79.99
411,032CZYD189,57.865612648221344
412,032EOMX154,120.986301369863
413,032GEDB463,100.0
414,032GFSZ055,120.92580821917808
415,032ONOU750,123.0252100840336
416,032ORNY757,204.3731306990881
417,032VYRN972,120.92580821917808
418,032XYCK489,49.41733905579399
419,033DFBH898,58.7878313253012
420,033DNHG900,96.41430278884462
421,033EHXR794,123.49693251533742
422,033EXGP150,80.01
423,033FBKL156,131.1995616438356
424,033FJIK272,315.96
425,033GJAZ701,113.6964705882353
426,033ILWH318,88.93416666666666
427,033NQNT451,102.0805498281787
428,033QTQX411,125.34246575342466
429,033QVNP959,19.99
430,033SGCR147,40.32372602739726
431,033TZRO087,40.32372602739726
432,033VDNF450,40.32876712328767
433,033ZIDK420,38.61421052631579
434,033ZTUZ317,99.33333333333334
435,034CZGW408,51.20160839160839
436,034EWOC123,40.76452914798205
437,034GPKQ349,80.01
438,034IHWS333,121.10728767123288
439,034KGAH110,124.52360406091368
440,034NOIS308,120.986301369863
441,034QEGT008,127.24069565217393
442,034QHWS574,120.0
443,034QQFZ014,132.0638989169675
444,034UDWS704,60.0
445,034WPTW781,120.986301369863
446,034XELD917,120.92580821917808
447,034ZCHN662,98.2262996941896
448,035CZQP032,130.0507614213198
449,035EXOR966,120.986301369863
450,035FYOX184,40.33380821917808
451,035GWAR424,120.92580821917808
452,035ISEF809,56.97922178988327
453,035KSUW289,133.0243636363636
454,035NDQV170,53.7105
455,035PICB281,120.986301369863
456,035WMYN849,46.0377358490566
457,035WQYI890,185.8272
458,036ABJI056,120.986301369863
459,036ACEB416,41.5
460,036AQPQ351,40.32876712328767
461,036BDMT224,40.33380821917808
462,036LEWQ487,100.05
463,036SKJJ399,100.05
464,036TGGJ227,80.0
465,036UGYQ840,40.32876712328767
466,036WKAW054,120.92580821917808
467,036XCKF063,60.03
468,037MBSW349,80.0
469,037OKLF823,120.986301369863
470,037POEL186,121.04679452054796
471,037QBFQ318,59.97
472,037QQCE805,135.42000000000002
473,037RYOD470,40.77110062893082
474,037URLT539,54.24255555555556
475,037WAOQ204,133.36032388663966
476,037XGYH370,27.53967391304348
477,037XTTG760,40.32372602739726
478,037ZPOL811,124.83511363636364
479,038EAOB493,40.32372602739726
480,038FUZG558,121.04679452054796
481,038ICXZ103,100.091495601173
482,038SIWK721,43.82685628742514
483,038SNKY611,48.47682119205298
484,038UCOU281,110.10128205128204
485,038VWAH719,3.8521925133689914
486,038XOVB561,132.50042763157896
487,039BSRQ900,40.32876712328767
488,039GVXP109,80.0
489,039IDHM264,99.32203389830508
490,039MIHU158,42.44
491,039XUVN664,51.49
492,039ZKHB927,41.35593220338984
493,040ACCQ364,40.32372602739726
494,040AKOV547,20.01
495,040BUFV643,46.895496183206106
496,040EMFJ698,20.0
497,040EYFR027,83.54201550387597
498,040FDAV921,40.33380821917808
499,040FTWH222,40.0
500,040JHXW226,120.986301369863
501,040OQAH230,40.32876712328767
502,040PPNY775,75.7400980392157
503,040QFUU263,79.92
504,040TNWD677,46.875
505,040WUXS551,126.5404716981132
506,040ZRFZ841,124.58164086687306
507,041ASLP853,360.02
508,041HWLN526,40.33380821917808
509,041IFMC934,131.00295890410956
510,041JUJZ223,50.65743944636678
511,041KLPN949,41.24459154929578
512,041KOAW766,122.0
513,041NEPR258,32.68382352941177
514,041OPLH053,121.04679452054796
515,041PTVY363,122.68156424581004
516,041QBSC636,120.0
517,041QHSP961,59.97
518,041TWQK717,40.32876712328767
519,042DDAW232,53.03021739130435
520,042IZOC363,133.37078125
521,042JJSY962,137.74193548387098
522,042LTSM154,40.0
523,042ODHP935,120.986301369863
524,042OJRH311,116.15333333333336
525,042PTAR885,60.0
526,042PWLD867,79.57516304347827
527,042SUCX892,40.33884931506849
528,042SWKP260,138.0441509433962
529,042ULTN581,120.92580821917808
530,043AXCS444,63.44634146341464
531,043DYTT639,79.96
532,043GRJK872,80.0
533,043KBPY591,129.3939393939394
534,043KGQS377,123.11149038461537
535,043NSQA458,80.02
536,043SRHS598,130.64892857142857
537,043SVHB387,0.0
538,043UKXP254,21.610600000000005
539,043WSJU338,118.9397520661157
540,044BBDU751,170.89384615384617
541,044EOUP746,45.04052307692307
542,044KQCA273,40.02
